aln_base	nheaders	pis	vars	seq_len	seq_len_nogap	gap_prop	nogap_prop	gc_mean	gc_var	gap_mean	gap_var	pi_mean	pi_std	total_tree_len	treeness	inter_len_mean	inter_len_var	ter_len_mean	ter_len_var	supp_mean	coeffVar_len	rcv	treeness_o_rcv	saturation	SymPval	MarPval	IntPval	LB_std	gc_mean_pos1	gc_var_pos1	gap_mean_pos1	gap_var_pos1	gc_mean_pos2	gc_var_pos2	gap_mean_pos2	gap_var_pos2	gc_mean_pos3	gc_var_pos3	gap_mean_pos3	gap_var_pos3
clean_E0281.phy-out.fas	310	131	146	204	105	0.008254000000000001	0.9917459999999999	56.49833100000001	7.350181	0.825427	12.516206	85.98112900000001	6.0930230000000005	14.466632	0.45623400000000003	0.021499	0.001066	0.025376	0.0018989999999999999	43.71987	1.6440439999999998	0.00018203225806451599	0.12368699999999999	2.103798	0.22268600000000002	0.05929500000000001	0.853569	29.66637	49.951933000000004	2.9371009999999997	0.825427	12.516206	44.915071000000005	4.858173000000001	0.825427	12.516206	74.62799100000001	49.113011	0.825427	12.516206
clean_E0282.phy-out.fas	348	111	125	198	63	0.008098000000000001	0.9919020000000001	49.057010999999996	9.298680000000001	0.809822	17.271128	87.019345	6.35538	14.232954999999999	0.461737	0.019049	0.000959	0.022015	0.001615	40.028985999999996	1.7480939999999998	0.000170195402298851	0.128272	1.352555	5.3e-05	3e-06	0.8806430000000001	28.494042999999998	56.512425	3.234874	0.809822	17.271128	21.719389000000003	2.359423	0.809822	17.271128	68.939217	62.791557999999995	0.809822	17.271128
clean_E0283.phy-out.fas	382	80	90	207	102	0.0044009999999999995	0.995599	51.395509999999994	7.431364	0.440094	7.656119	90.13265600000001	4.737476999999999	13.866565	0.471307	0.017244	0.000779	0.019191999999999997	0.001545	37.952507000000004	1.871229	0.000134094240837696	0.10868499999999999	2.732066	0.004755	0.000784	0.956241	24.922455	52.829832999999994	1.2186549999999998	0.440094	7.656119	30.476025	0.588482	0.440094	7.656119	70.88067099999999	60.994206999999996	0.440094	7.656119
clean_E0293.phy-out.fas	354	124	141	207	126	0.011299	0.988701	60.95853	8.825033	1.129944	16.558128	85.184049	6.18971	13.373880999999999	0.453495	0.017279	0.000722	0.020647	0.001049	46.245014000000005	1.570684	0.00017764406779661	0.13867000000000002	1.28705	0.0	0.0	0.42923999999999995	23.186932000000002	66.874228	5.564972	1.129944	16.558128	35.298494	4.3939010000000005	1.129944	16.558128	80.702866	50.815802000000005	1.129944	16.558128
clean_E0295.phy-out.fas	335	79	106	216	96	0.064138	0.9358620000000001	58.224725	3.8328839999999995	6.413765	14.525882000000001	86.879798	5.235618	9.013667	0.462545	0.012558	0.000542	0.014461000000000002	0.000953	27.442771	2.024292	0.000124262686567164	0.08999800000000001	1.0737139999999998	0.043036000000000005	0.006231	0.888426	33.685589	59.406755000000004	4.068278	6.413765	14.525882000000001	24.081820999999998	1.303381	6.413765	14.525882000000001	91.185598	20.887116	6.413765	14.525882000000001
clean_E0297.phy-out.fas	372	87	97	201	156	0.001083	0.998917	49.482726	7.694583000000001	0.108329	1.183128	91.364497	3.154784	15.405756	0.455995	0.019038	0.00084	0.022529	0.002085	37.460705	1.841533	0.00014035752688172	0.114503	4.727037	1.4000000000000001e-05	1e-06	0.9426549999999999	28.762025	52.7855	1.2050020000000001	0.108329	1.183128	19.824911	0.806746	0.108329	1.183128	75.837767	54.456648	0.108329	1.183128
clean_E0299.phy-out.fas	221	129	145	195	51	0.05409	0.94591	60.155595	10.174002999999999	5.408980000000001	93.09515400000001	76.608086	11.695694	12.638972	0.41788400000000003	0.024228	0.001535	0.033291	0.0032869999999999996	40.559633000000005	1.7130020000000001	0.000428190045248869	0.22645	0.758193	0.026989	0.031169	0.151246	31.416234000000003	60.612019	9.544933	5.408980000000001	93.09515400000001	40.497658	10.907136999999999	5.408980000000001	93.09515400000001	79.357108	49.232064	5.408980000000001	93.09515400000001
clean_E0301.phy-out.fas	361	90	116	201	33	0.008352	0.991648	52.700104	4.0906910000000005	0.835159	19.201069	90.41023	6.7385839999999995	6.698658	0.48643400000000003	0.009101999999999999	0.000333	0.00953	0.0005549999999999999	36.796089	2.262259	0.000121418282548476	0.09010900000000001	0.8441129999999999	0.07291399999999999	0.042384	0.386653	29.978578000000002	63.691067000000004	2.4421209999999998	0.835159	19.201069	48.520109999999995	1.900045	0.835159	19.201069	45.889136	23.597887	0.835159	19.201069
clean_E0302.phy-out.fas	366	114	125	198	63	0.007162000000000001	0.9928379999999999	51.895794	11.004755000000001	0.716178	12.750335	87.31411	6.956619	16.829992	0.46127700000000005	0.021386000000000002	0.001442	0.024772	0.002719	39.818182	1.9770159999999999	0.000165991803278689	0.131706	3.1810009999999997	0.000188	0.00010400000000000001	0.19299000000000002	42.436226	59.274762	2.896757	0.716178	12.750335	42.118367	2.715304	0.716178	12.750335	54.294254	84.337987	0.716178	12.750335
clean_E0303.phy-out.fas	361	120	142	201	99	0.006408	0.993592	59.00588199999999	9.782463	0.64084	12.972752999999999	85.394664	6.074545	18.901734	0.463193	0.024456	0.001736	0.028107	0.001831	46.519553	1.606929	0.000159041551246537	0.123953	2.587094	0.0	0.0	0.504949	26.361546999999998	58.427365	7.022275	0.64084	12.972752999999999	44.116510999999996	3.0367450000000002	0.64084	12.972752999999999	74.473771	57.146227	0.64084	12.972752999999999
clean_E0306.phy-out.fas	234	74	89	243	45	0.191305	0.8086949999999999	62.082772999999996	6.25553	19.130527	78.487563	71.34490100000001	10.629826	11.728881	0.46869099999999997	0.023798	0.001325	0.026631000000000002	0.001773	24.705628	1.5604770000000001	0.000329709401709402	0.16461199999999998	0.294079	0.382015	0.76312	0.126957	28.546104999999997	61.72888199999999	4.1855709999999995	19.130527	78.487563	33.76055	3.558989	19.130527	78.487563	90.758888	49.195679999999996	19.130527	78.487563
clean_E0310.phy-out.fas	288	96	110	207	114	0.013788	0.9862120000000001	54.726387	10.797547	1.378824	20.515992	87.294282	6.572225	9.371138	0.47250200000000003	0.015536000000000001	0.000779	0.017164	0.001302	39.873684000000004	1.972579	0.000243840277777778	0.148626	1.179957	0.006726	0.032527	0.028756	22.600049	55.773805	9.952731	1.378824	20.515992	37.099102	2.351429	1.378824	20.515992	71.30625500000001	42.949034000000005	1.378824	20.515992
clean_E0311.phy-out.fas	351	126	141	204	150	0.003855	0.9961450000000001	53.350677000000005	12.492935000000001	0.38545300000000005	4.114471	86.281876	4.824341	17.841174	0.47892299999999993	0.024553	0.001426	0.026486000000000003	0.001772	46.712644	1.566547	0.00018208262108262098	0.133447	4.010063	0.001275	0.000368	0.320332	30.506541	43.751624	8.848916000000001	0.38545300000000005	4.114471	43.177982	1.5115100000000001	0.38545300000000005	4.114471	73.122426	65.378899	0.38545300000000005	4.114471
clean_E0312.phy-out.fas	295	130	150	207	78	0.018914	0.981086	54.380933	6.184775	1.891427	29.195134999999997	83.65399599999999	7.900726	17.086999	0.42710699999999996	0.024993	0.001509	0.033183	0.0035009999999999998	48.993151	1.725453	0.00019911186440678	0.137525	1.378752	0.746167	0.8892909999999999	0.35546700000000003	27.900948	65.705062	3.097163	1.891427	29.195134999999997	28.251702	6.004348	1.891427	29.195134999999997	69.186036	52.359395	1.891427	29.195134999999997
clean_E0314.phy-out.fas	359	121	128	207	144	0.035485	0.964515	49.256572	15.839835	3.548504	17.629251999999997	81.711028	6.140239	18.584432999999997	0.46259799999999995	0.024149	0.0018780000000000001	0.027819999999999998	0.0028870000000000002	39.115169	1.878695	0.000207128133704735	0.160742	3.910684	1e-06	0.0	0.6296	31.031613	56.723983999999994	5.437768	3.548504	17.629251999999997	24.417634	3.5553410000000003	3.548504	17.629251999999997	66.625153	121.81944399999999	3.548504	17.629251999999997
clean_E0316.phy-out.fas	208	124	146	207	39	0.034002	0.9659979999999999	58.42400799999999	9.206502	3.4002230000000004	68.92837	81.596846	10.778913000000001	11.964624	0.42792399999999997	0.024975	0.0018739999999999998	0.032907	0.002039	43.380488	1.531356	0.000369567307692308	0.179635	0.607793	0.42757799999999996	0.250295	0.670471	29.221111999999998	57.973256000000006	4.453329	3.4002230000000004	68.92837	53.949279000000004	5.3653900000000005	3.4002230000000004	68.92837	63.34949	64.695257	3.4002230000000004	68.92837
clean_E0320.phy-out.fas	266	129	152	207	42	0.029258	0.970742	54.041279	6.518366	2.925793	49.449783000000004	83.320867	9.094956	12.135097	0.41781	0.019278	0.0011949999999999999	0.026560000000000004	0.001686	42.422053000000005	1.661203	0.000263609022556391	0.167827	0.594627	0.0025559999999999997	0.00040599999999999995	0.567369	25.897071	50.162764	4.004236	2.925793	49.449783000000004	30.875296000000002	3.254284	2.925793	49.449783000000004	81.085778	57.563871	2.925793	49.449783000000004
clean_E0324.phy-out.fas	263	65	89	210	30	0.04704	0.95296	58.895087	4.432826	4.703965	97.401903	86.145916	11.879610000000001	8.313761	0.41695	0.013332	0.000469	0.018431	0.001382	30.315385	1.921026	0.000296281368821293	0.186886	0.20013499999999998	0.135888	0.391625	0.0455	28.676009000000004	63.385321	3.465751	4.703965	97.401903	42.901216	1.545152	4.703965	97.401903	70.398724	28.430490999999996	4.703965	97.401903
clean_E0327.phy-out.fas	368	119	138	222	105	0.085524	0.9144760000000001	57.570142000000004	9.638765	8.552438	7.469874000000001	78.220839	4.669407	20.654761999999998	0.43823999999999996	0.024799	0.001215	0.03153	0.003078	46.367123	1.648823	0.000152429347826087	0.127998	2.906581	0.32476	0.33020900000000003	0.31692	23.134228	64.83379000000001	1.216752	8.552438	7.469874000000001	49.023624	3.7459059999999997	8.552438	7.469874000000001	58.853010999999995	69.659284	8.552438	7.469874000000001
clean_E0328.phy-out.fas	353	118	140	213	99	0.020030000000000003	0.9799700000000001	52.230527	8.672524000000001	2.0029529999999998	9.998172	84.748933	5.9917620000000005	16.010870999999998	0.465046	0.021274	0.001495	0.024263999999999997	0.002	47.005714000000005	1.835905	0.00016286402266289	0.123624	2.397098	0.029266000000000004	0.065881	0.077297	26.754023999999998	63.45279	5.682832	2.0029529999999998	9.998172	33.653698	1.986304	2.0029529999999998	9.998172	59.58509399999999	48.938385	2.0029529999999998	9.998172
clean_E0329.phy-out.fas	377	116	132	210	174	0.001175	0.998825	57.485580000000006	5.430322	0.117469	0.6429159999999999	88.759671	4.11338	14.799401999999999	0.472691	0.018705	0.001312	0.0207	0.001254	41.705882	1.816958	0.00011294694960212199	0.09008200000000001	5.02072	0.000335	1.8e-05	0.9571139999999999	33.994097	60.331589	2.593836	0.117469	0.6429159999999999	37.545418	1.454102	0.117469	0.6429159999999999	74.58041300000001	37.547871	0.117469	0.6429159999999999
clean_E0331.phy-out.fas	360	145	156	216	117	0.034259	0.965741	52.826976	9.991294	3.425926	4.801575	80.85326500000001	5.312874	24.526318	0.426778	0.02932	0.0026850000000000003	0.039053	0.004372	47.893557	1.7419740000000001	0.000170877777777778	0.14414100000000002	4.293851999999999	0.022300999999999998	0.0063219999999999995	0.675838	25.247845	59.489368000000006	7.336285	3.425926	4.801575	30.225264000000003	2.8384419999999997	3.425926	4.801575	68.766295	57.00673199999999	3.425926	4.801575
clean_E0334.phy-out.fas	344	83	99	210	126	0.006520000000000001	0.9934799999999999	55.24258199999999	4.727176	0.651993	7.2787880000000005	90.19132900000001	4.4524230000000005	13.307781	0.455787	0.017787	0.0009480000000000001	0.021053	0.00131	41.668622	1.7309009999999998	0.000126279069767442	0.095308	2.337895	0.381418	0.612163	0.175682	30.597145	53.832102	0.963434	0.651993	7.2787880000000005	44.079134	0.452876	0.651993	7.2787880000000005	67.816512	38.973842	0.651993	7.2787880000000005
clean_E0336.phy-out.fas	362	92	100	213	159	0.029064	0.970936	51.291419	10.981981	2.906389	1.151437	85.27371	4.356436	18.606446	0.465003	0.0241	0.001324	0.027498	0.002941	44.122563	1.7907950000000001	0.000147638121546961	0.114935	5.1628870000000004	4e-06	1e-06	0.316767	34.667873	64.936564	2.2080610000000003	2.906389	1.151437	26.056326000000002	1.348277	2.906389	1.151437	62.881366	80.80817900000001	2.906389	1.151437
clean_E0338.phy-out.fas	330	90	101	207	60	0.014493	0.985507	58.053992	8.081252000000001	1.449275	23.544898999999997	89.524406	6.459989	10.90586	0.461754	0.0154	0.000642	0.017787999999999998	0.0012369999999999998	30.966361	1.8481830000000001	0.00018339696969697	0.13106800000000002	0.6178560000000001	0.006458	0.0008759999999999999	0.71397	33.585060999999996	61.015448	1.991872	1.449275	23.544898999999997	34.486216	1.021085	1.449275	23.544898999999997	78.660311	63.683319	1.449275	23.544898999999997
clean_E0339.phy-out.fas	269	103	122	204	57	0.044336	0.955664	57.105458999999996	9.332517	4.433632	89.054677	77.945066	11.34401	14.294801999999999	0.5060600000000001	0.027195999999999998	0.001759	0.026248	0.002526	47.496241	1.731689	0.000331921933085502	0.17643599999999998	0.908802	0.00043099999999999996	5.9e-05	0.8860450000000001	23.004832999999998	54.022985	5.7400139999999995	4.433632	89.054677	46.522110999999995	4.802009	4.433632	89.054677	70.771279	59.675782999999996	4.433632	89.054677
clean_E0340.phy-out.fas	322	59	68	171	69	0.012095	0.9879049999999999	54.049572999999995	9.526802	1.209546	18.284505	88.779061	6.184288	15.318576	0.45383599999999996	0.021793	0.0009019999999999999	0.025983	0.002218	34.739812	1.6552919999999998	0.000194875776397516	0.138266	1.726602	0.46083999999999997	0.714724	0.133395	33.051837	52.465596	1.142212	1.209546	18.284505	43.772589	0.666647	1.209546	18.284505	65.910533	83.84231199999999	1.209546	18.284505
clean_E0341.phy-out.fas	257	104	119	213	60	0.065052	0.934948	57.179848	8.454217	6.505179	73.356526	79.916933	9.922065	15.072153	0.402602	0.02389	0.001218	0.035035000000000004	0.003104	37.854331	1.587793	0.000319696498054475	0.204077	0.379742	0.019698	0.00502	0.742225	29.091669	44.090484000000004	5.164219	6.505179	73.356526	48.945088	1.88545	6.505179	73.356526	78.50397199999999	51.873911	6.505179	73.356526
clean_E0343.phy-out.fas	314	146	162	240	72	0.173726	0.826274	53.371517000000004	7.236125	17.372611	40.60872	67.618409	7.920614	17.466016	0.464635	0.026094	0.0017989999999999998	0.029779000000000003	0.002437	50.472669	1.6475849999999999	0.000199751592356688	0.134992	2.011072	0.642925	0.661717	0.410311	27.663697999999997	50.382705	9.444244	17.372611	40.60872	57.078644	6.898067999999999	17.372611	40.60872	52.653203000000005	32.722355	17.372611	40.60872
clean_E0344.phy-out.fas	346	82	94	207	102	0.008294	0.991706	56.168471	4.608518	0.829354	13.641597	91.327489	5.587808	12.143758	0.44641099999999995	0.015805	0.000726	0.019430000000000003	0.001859	32.580175	2.042625	0.00012384682080924899	0.09598999999999999	2.7452330000000003	0.000512	8.6e-05	0.729833	45.794922	51.010159	1.601107	0.829354	13.641597	40.26938	1.875939	0.829354	13.641597	77.22587299999999	31.147871000000002	0.829354	13.641597
clean_E0345.phy-out.fas	349	75	89	210	36	0.013549	0.986451	56.363659999999996	6.8546119999999995	1.354892	28.085102000000003	89.25081899999999	7.328494999999999	16.544589000000002	0.470595	0.022502	0.0011300000000000001	0.025097	0.002238	36.147399	1.72462	0.00016167335243553001	0.119899	1.24916	0.014998	0.001905	0.8306620000000001	31.719732	57.173361	1.53125	1.354892	28.085102000000003	35.809909999999995	0.295028	1.354892	28.085102000000003	76.107709	56.921206999999995	1.354892	28.085102000000003
clean_E0347.phy-out.fas	361	120	134	210	144	0.004155	0.9958450000000001	54.482188	5.963118	0.415512	2.769047	88.608172	4.333356	14.913170999999998	0.477447	0.019888999999999997	0.0010140000000000001	0.021587000000000002	0.00122	45.100559000000004	1.611215	0.000131293628808864	0.099272	3.1684509999999997	0.116677	0.42223900000000003	0.032311	28.601605	53.619029000000005	2.9051139999999998	0.415512	2.769047	33.459859	2.651206	0.415512	2.769047	76.367676	36.703627000000004	0.415512	2.769047
clean_E0352.phy-out.fas	336	182	193	210	156	0.005867	0.994133	51.585913	7.974639999999999	0.586735	2.871285	81.441703	6.662444	11.394982	0.44845	0.015346	0.000839	0.018705	0.002001	54.63964	2.214684	0.000174104166666667	0.130447	1.945236	2.7000000000000002e-05	1e-06	0.8280959999999999	28.925352	58.63562099999999	10.500438	0.586735	2.871285	27.137755	7.197313	0.586735	2.871285	68.984362	41.569728999999995	0.586735	2.871285
clean_E0353.phy-out.fas	349	111	118	210	120	0.009251	0.990749	55.531214	6.2069	0.925092	11.597762	88.17636	5.436689	12.845069	0.43045200000000006	0.01598	0.000534	0.020962	0.001413	39.011561	1.6940819999999999	0.00014920343839541498	0.12097100000000001	1.611559	0.001268	0.000138	0.694328	25.713398	52.249427000000004	5.147551	0.925092	11.597762	30.090159000000003	2.2774259999999997	0.925092	11.597762	84.25405699999999	35.474678999999995	0.925092	11.597762
clean_E0354.phy-out.fas	362	146	156	213	57	0.048945999999999996	0.9510540000000001	55.766946	8.103182	4.894561	57.546271999999995	80.964385	9.706424	17.653334	0.463591	0.022796	0.001259	0.026158999999999998	0.0022960000000000003	41.593315000000004	1.723198	0.00019658011049723798	0.153502	1.16686	0.599696	0.75666		33.88475	57.747952000000005	5.957612	4.894561	57.546271999999995	31.183921	3.7444349999999997	4.894561	57.546271999999995	78.368966	48.57759	4.894561	57.546271999999995
clean_E0355.phy-out.fas	363	105	116	210	51	0.011216	0.988784	56.529596999999995	6.06838	1.1216059999999999	20.550455	89.143744	6.488107	13.564568	0.445726	0.016794999999999997	0.000644	0.020712	0.001887	40.177778	1.8994090000000001	0.00014165840220385702	0.11536700000000001	1.102428	0.005838	0.001239	0.752496	30.153143	57.211082	1.421369	1.1216059999999999	20.550455	40.357277	1.750472	1.1216059999999999	20.550455	72.020431	46.109636	1.1216059999999999	20.550455
clean_E0357.phy-out.fas	363	80	93	210	87	0.013853	0.9861469999999999	53.538229	6.1134	1.385281	20.930582	88.63024300000001	6.365101999999999	15.398632999999998	0.44677100000000003	0.01911	0.001564	0.023468	0.002034	35.805556	1.993125	0.000154104683195592	0.12521	1.802675	0.023534	0.012806999999999999	0.489738	42.025458	54.813745999999995	1.213227	1.385281	20.930582	33.975004999999996	1.0154729999999998	1.385281	20.930582	71.825936	50.978594	1.385281	20.930582
clean_E0359.phy-out.fas	344	80	91	213	27	0.058221	0.941779	57.007693999999994	8.217007	5.8221419999999995	163.035406	80.979191	14.845989999999999	18.87035	0.41123000000000004	0.022757	0.001327	0.032297	0.002989	37.545455	1.6955	0.000308127906976744	0.257754	0.212554	0.036505	0.050575999999999996	0.117131	24.630351	68.561686	2.987577	5.8221419999999995	163.035406	33.969211	0.754743	5.8221419999999995	163.035406	68.492184	63.293946	5.8221419999999995	163.035406
clean_E0363.phy-out.fas	336	107	122	207	114	0.00936	0.99064	60.68765500000001	7.844686	0.93599	10.902351	87.649503	5.657952	19.03406	0.46748999999999996	0.026720999999999998	0.002049	0.030166000000000002	0.003136	41.15015	1.7901799999999999	0.00016878571428571398	0.12131199999999999	2.890966	0.807397	0.729846	0.633705	31.283433000000002	69.90915	8.784744	0.93599	10.902351	37.030652	2.083764	0.93599	10.902351	75.12147	56.03526899999999	0.93599	10.902351
clean_E0364.phy-out.fas	341	81	93	195	36	0.051477999999999996	0.948522	56.524726	3.097882	5.147755	27.199214	87.195481	6.757262	6.096992	0.5222	0.00942	0.000595	0.008543	0.000343	28.369821999999996	2.409138	0.000142612903225806	0.093127	1.1417629999999999	0.09847	0.068979	0.394588	53.302043999999995	54.417916000000005	3.009455	5.147755	27.199214	37.250624	1.586266	5.147755	27.199214	77.905637	18.059321	5.147755	27.199214
clean_E0366.phy-out.fas	279	119	146	210	12	0.040041	0.959959	58.933418999999994	4.766687	4.004096	89.224473	83.206823	12.199974000000001	7.570467	0.44200900000000004	0.012124	0.000609	0.015141	0.000901	42.677535999999996	2.016885	0.00026735842293906803	0.168759	0.45886099999999996	0.015979	0.006968000000000001	0.402988	33.33639	56.541991	12.052972	4.004096	89.224473	48.325613	4.3984	4.004096	89.224473	71.932651	18.284693	4.004096	89.224473
clean_E0367.phy-out.fas	245	106	127	213	18	0.03501	0.96499	51.331607	3.417841	3.501006	77.066416	84.43457	11.157973	11.765595	0.358602	0.017435	0.00099	0.030802	0.004013	36.38843	2.090405	0.000269697959183673	0.18425999999999998	0.509648	0.560873	0.785583	0.166183	28.214173	63.580912	3.1128080000000002	3.501006	77.066416	36.529596999999995	1.127744	3.501006	77.066416	53.884313	27.482539000000003	3.501006	77.066416
clean_E0374.phy-out.fas	330	97	115	213	90	0.011481	0.988519	56.628484	7.404314	1.148101	17.894145	89.949333	7.119688000000001	10.697018	0.48585	0.015893	0.0009019999999999999	0.016666	0.001576	37.422018	2.162044	0.00016984848484848501	0.11536500000000001	1.905134	0.11143	0.034167	0.868907	42.542769	51.614444	3.5840870000000002	1.148101	17.894145	43.779499	2.303857	1.148101	17.894145	74.49150999999999	46.405551	1.148101	17.894145
clean_E0375.phy-out.fas	336	56	56	120	33	0.003571	0.9964290000000001	51.079298	6.682316999999999	0.357143	9.1258	90.210895	5.495764	12.040119	0.45999300000000004	0.016632	0.001008	0.01935	0.00137	25.45045	1.916475	0.000145389880952381	0.106199	2.267894	0.15140399999999998	0.065849	0.6405270000000001	40.898194000000004	55.30039300000001	4.211918	0.357143	9.1258	37.620371999999996	1.173608	0.357143	9.1258	60.317129	51.835349	0.357143	9.1258
clean_E0376.phy-out.fas	202	106	132	213	66	0.043160000000000004	0.9568399999999999	57.021733999999995	3.935969	4.315995	81.364289	83.398746	11.139203	9.609564	0.400059	0.019319	0.0010869999999999999	0.02854	0.0030269999999999997	38.41206	1.9032959999999999	0.000370019801980198	0.186832	0.528752	0.043762999999999996	0.010481	0.6344069999999999	34.595521000000005	47.214822	9.001697	4.315995	81.364289	42.159543	1.563995	4.315995	81.364289	81.69000799999999	28.181419	4.315995	81.364289
clean_E0377.phy-out.fas	265	101	118	204	51	0.088568	0.911432	57.225364	8.166344	8.856826	159.88603700000002	76.135677	13.133949	10.820867	0.406364	0.016783000000000003	0.000625	0.02424	0.0021609999999999997	34.664122	1.8277560000000002	0.000415660377358491	0.27106199999999997	0.19205999999999998	0.758469	0.5805859999999999	0.719548	26.671145000000003	55.675354000000006	5.990542	8.856826	159.88603700000002	32.655088	2.5630040000000003	8.856826	159.88603700000002	83.34022399999999	49.470643	8.856826	159.88603700000002
clean_E0378.phy-out.fas	366	130	149	210	138	0.03146	0.96854	53.29957099999999	6.4592160000000005	3.1459799999999998	4.747209	82.87749699999999	5.567617	17.57631	0.45607299999999995	0.022083000000000002	0.001158	0.026121	0.002207	49.592287	1.703079	0.000147568306010929	0.118424	3.3152690000000002	0.174999	0.149763	0.30795700000000004	26.665889	60.060475	6.384825	3.1459799999999998	4.747209	40.540036	1.7063009999999998	3.1459799999999998	4.747209	59.298201	53.386334	3.1459799999999998	4.747209
clean_E0379.phy-out.fas	212	94	104	213	99	0.050093	0.949907	58.893710999999996	7.875328	5.009301	112.3707	82.54854499999999	13.122724	11.272598	0.410864	0.02216	0.0023190000000000003	0.031326	0.00315	33.937799	1.959298	0.000408599056603774	0.210831	0.667131	0.000165	4.8e-05	0.369079	39.54515	66.492019	4.044918	5.009301	112.3707	34.535053000000005	2.399403	5.009301	112.3707	75.654061	53.85051899999999	5.009301	112.3707
clean_E0383.phy-out.fas	341	77	89	189	108	0.007122	0.992878	52.483943000000004	5.127947	0.712191	8.746846000000001	90.090222	4.988678	15.381464999999999	0.45747200000000005	0.020818	0.000968	0.024472	0.002055	37.52071	1.718158	0.000129718475073314	0.096692	2.5845290000000003	0.25921700000000003	0.627834	0.059739	31.840972999999998	61.683617000000005	3.488858	0.712191	8.746846000000001	26.659334	0.718795	0.712191	8.746846000000001	69.10888	38.590306	0.712191	8.746846000000001
clean_E0384.phy-out.fas	359	92	104	213	66	0.022088	0.9779120000000001	58.46776	8.793842	2.208796	15.161031	89.590515	5.885809	12.506389	0.405916	0.01426	0.000454	0.020696	0.00149	33.620787	1.792666	0.00015191364902506998	0.134355	1.258258	0.0017640000000000002	0.0005139999999999999	0.465751	30.438840999999996	55.758495999999994	1.050109	2.208796	15.161031	48.737686	0.6697390000000001	2.208796	15.161031	70.907099	69.740229	2.208796	15.161031
clean_E0385.phy-out.fas	362	110	118	213	15	0.009921	0.990079	52.391253999999996	7.5927929999999995	0.9921409999999999	21.768165	87.394487	7.033438	14.50678	0.461552	0.018650999999999997	0.0009199999999999999	0.021578	0.001633	42.584958	1.777177	0.000163127071823204	0.127942	1.478947	0.506165	0.506165		30.681176	58.876164	3.6374720000000003	0.9921409999999999	21.768165	33.492796000000006	2.0824759999999998	0.9921409999999999	21.768165	64.804804	47.646287	0.9921409999999999	21.768165
clean_E0393.phy-out.fas	351	88	99	207	144	0.01057	0.9894299999999999	58.046186999999996	7.568047999999999	1.057021	15.802729000000001	89.472256	5.839314	13.531895	0.477886	0.018581999999999998	0.0008820000000000001	0.020128999999999998	0.001917	36.178160999999996	1.9330669999999999	0.000172797720797721	0.126917	2.012486	0.036026	0.016269	0.44418900000000006	37.894981	59.551097999999996	1.614833	1.057021	15.802729000000001	33.611061	1.222227	1.057021	15.802729000000001	80.976403	56.605947	1.057021	15.802729000000001
clean_E0395.phy-out.fas	284	92	108	213	9	0.036104000000000004	0.9638959999999999	57.318654	7.8815990000000005	3.6103949999999996	76.460369	83.45529	10.581892	21.585828	0.460343	0.035363	0.002957	0.041017000000000005	0.003704	41.427046000000004	1.511509	0.000274028169014085	0.16905699999999999	0.40719099999999997	0.007258	0.0008939999999999999	0.7734340000000001	24.859276	58.082137	1.810301	3.6103949999999996	76.460369	33.357684000000006	2.434924	3.6103949999999996	76.460369	80.51614000000001	67.530491	3.6103949999999996	76.460369
clean_E0399.phy-out.fas	264	97	114	213	54	0.01958	0.9804200000000001	60.59735799999999	7.425234	1.95796	37.161544	86.850985	8.786798	23.531473000000002	0.428515	0.038633999999999995	0.003946	0.050939	0.012356	32.555556	2.019962	0.00022684848484848502	0.139757	2.621876	0.5690430000000001	0.791377	0.168918	35.254907	58.227639	3.200758	1.95796	37.161544	47.657328	2.7850669999999997	1.95796	37.161544	75.907106	50.728123	1.95796	37.161544
clean_E0403.phy-out.fas	333	105	120	213	51	0.01235	0.98765	54.707933999999995	5.232643	1.2350379999999999	19.765345999999997	86.797412	6.770453999999999	17.776652	0.428468	0.023081	0.0015	0.030510000000000002	0.002558	41.539394	1.6855310000000001	0.00015473873873873899	0.12026099999999999	2.076584	0.07851699999999999	0.025137	0.7595689999999999	28.263909	56.04318000000001	4.482929	1.2350379999999999	19.765345999999997	37.414235	1.672549	1.2350379999999999	19.765345999999997	70.666386	35.844349	1.2350379999999999	19.765345999999997
clean_E0404.phy-out.fas	292	131	141	210	114	0.036594999999999996	0.963405	49.42224	8.993294	3.6594910000000005	39.104358000000005	81.164955	8.773763	9.986755	0.477317	0.016493999999999998	0.0007610000000000001	0.017876	0.0009	46.49481	1.6761849999999998	0.000250732876712329	0.153387	1.7012909999999999	0.12457599999999999	0.180108	0.153726	42.784523	48.503422	6.778424	3.6594910000000005	39.104358000000005	32.292436	5.078398	3.6594910000000005	39.104358000000005	67.470578	69.55988	3.6594910000000005	39.104358000000005
clean_E0410.phy-out.fas	347	124	137	207	114	0.049367	0.950633	54.471039000000005	11.387539	4.936725	4.368988	81.687907	5.034192	16.82994	0.464609	0.022731	0.001214	0.025967	0.002338	45.113372	1.731373	0.000179146974063401	0.133799	3.596824	0.05413	0.010664	0.760658	29.965982	61.558802	3.506153	4.936725	4.368988	34.299096	2.478935	4.936725	4.368988	67.55521999999999	97.562555	4.936725	4.368988
