aln_base	nheaders	pis	vars	seq_len	seq_len_nogap	nogap_prop	gc_mean	gc_var	gap_mean	gap_var	pi_mean	pi_std	total_tree_len	treeness	inter_len_mean	inter_len_var	ter_len_mean	ter_len_var	supp_mean	coeffVar_len	rcv	treeness_o_rcv	saturation	LB_std	gc_mean_pos1	gc_var_pos1	gap_mean_pos1	gap_var_pos1	gc_mean_pos2	gc_var_pos2	gap_mean_pos2	gap_var_pos2	gc_mean_pos3	gc_var_pos3	gap_mean_pos3	gap_var_pos3	invariants	singletons	patterns	entropy
clean_E0301.phy-out.fas	361	44.776119402985074	57.711442786069654	201	16.417910447761194	0.991648	52.700104	4.0906910000000005	0.835159	19.201069	90.41023	6.738584	6.698658	0.486434	0.009102	0.000333	0.00953	0.0005549999999999999	36.796089	2.262259	0.000121418282548476	0.090109	0.8441129999999999	29.978578	63.691067	2.442121	0.835159	19.201069	48.52011	1.900045	0.835159	19.201069	45.889136	23.597887	0.835159	19.201069	42.288557213930346	26	161	0.22043800000000002
clean_E0302.phy-out.fas	366	57.57575757575758	63.13131313131313	198	31.818181818181817	0.992838	51.895794	11.004755	0.716178	12.750335	87.31411	6.956619	16.829992	0.4612770000000001	0.021386	0.001442	0.024772	0.002719	39.818182	1.977016	0.000165991803278689	0.131706	3.181001	42.436226	59.274762	2.896757	0.716178	12.750335	42.118367	2.715304	0.716178	12.750335	54.294254	84.337987	0.716178	12.750335	36.86868686868687	11	163	0.301194
clean_E0303.phy-out.fas	361	59.701492537313435	70.64676616915423	201	49.25373134328358	0.993592	59.00588199999999	9.782463	0.64084	12.972753	85.394664	6.074545	18.901734	0.463193	0.024456	0.001736	0.028107	0.001831	46.519553	1.606929	0.000159041551246537	0.123953	2.587094	26.361547	58.427365	7.022275	0.64084	12.972753	44.116511	3.036745	0.64084	12.972753	74.473771	57.146227	0.64084	12.972753	29.35323383084577	22	164	0.36186999999999997
clean_E0306.phy-out.fas	234	30.45267489711934	36.62551440329218	243	18.51851851851852	0.8086949999999999	62.082773	6.25553	19.130527	78.487563	71.34490100000002	10.629826	11.728881	0.468691	0.023798	0.001325	0.026631	0.001773	24.705628	1.560477	0.000329709401709402	0.16461199999999998	0.294079	28.546105	61.72888199999999	4.185571	19.130527	78.487563	33.76055	3.558989	19.130527	78.487563	90.758888	49.19568	19.130527	78.487563	63.37448559670782	15	165	0.156349
clean_E0310.phy-out.fas	288	46.3768115942029	53.14009661835749	207	55.072463768115945	0.986212	54.726387	10.797547	1.378824	20.515992	87.294282	6.572225	9.371138	0.472502	0.015536	0.000779	0.017164	0.001302	39.873684	1.972579	0.000243840277777778	0.148626	1.179957	22.600049	55.773805	9.952731	1.378824	20.515992	37.099102	2.351429	1.378824	20.515992	71.30625500000002	42.94903400000001	1.378824	20.515992	46.85990338164251	14	151	0.274593
clean_E0311.phy-out.fas	351	61.76470588235294	69.11764705882354	204	73.52941176470588	0.996145	53.35067700000001	12.492935	0.3854530000000001	4.114471	86.281876	4.824341	17.841174	0.4789229999999999	0.024553	0.001426	0.026486000000000003	0.001772	46.712644	1.566547	0.00018208262108262098	0.133447	4.010063	30.506541	43.751624	8.848916000000003	0.3854530000000001	4.114471	43.177982	1.51151	0.3854530000000001	4.114471	73.122426	65.378899	0.3854530000000001	4.114471	30.88235294117647	15	160	0.348968
clean_E0312.phy-out.fas	295	62.80193236714976	72.46376811594203	207	37.68115942028985	0.981086	54.380933	6.184775	1.891427	29.195135	83.65399599999998	7.900726	17.086999	0.427107	0.024993	0.001509	0.033183	0.003501	48.993151	1.725453	0.00019911186440678	0.137525	1.378752	27.900948	65.705062	3.097163	1.891427	29.195135	28.251702	6.004348	1.891427	29.195135	69.186036	52.359395	1.891427	29.195135	27.536231884057973	20	181	0.354865
clean_E0314.phy-out.fas	359	58.45410628019324	61.83574879227053	207	69.56521739130434	0.964515	49.256572	15.839835	3.548504	17.629251999999994	81.711028	6.140239	18.584433	0.462598	0.024149	0.001878	0.02782	0.002887	39.115169	1.878695	0.000207128133704735	0.160742	3.910684	31.031613	56.723984	5.437768	3.548504	17.629251999999994	24.417634	3.5553410000000003	3.548504	17.629251999999994	66.625153	121.819444	3.548504	17.629251999999994	38.16425120772947	7	151	0.368655
clean_E0316.phy-out.fas	208	59.90338164251208	70.53140096618357	207	18.840579710144926	0.965998	58.42400799999999	9.206502	3.4002230000000004	68.92837	81.596846	10.778913	11.964624	0.427924	0.024975	0.001874	0.032907	0.002039	43.380488	1.531356	0.000369567307692308	0.179635	0.607793	29.221112	57.973256000000006	4.453329	3.4002230000000004	68.92837	53.949279	5.3653900000000005	3.4002230000000004	68.92837	63.34949	64.695257	3.4002230000000004	68.92837	29.468599033816425	22	187	0.332687
clean_E0320.phy-out.fas	266	62.31884057971015	73.42995169082126	207	20.28985507246377	0.970742	54.041279	6.518366	2.925793	49.449783	83.320867	9.094956	12.135097	0.41781	0.019278	0.001195	0.026560000000000004	0.001686	42.42205300000001	1.661203	0.000263609022556391	0.167827	0.594627	25.897071	50.162764	4.004236	2.925793	49.449783	30.875296	3.254284	2.925793	49.449783	81.085778	57.563871	2.925793	49.449783	26.570048309178745	23	192	0.324889
clean_E0324.phy-out.fas	263	30.952380952380953	42.38095238095238	210	14.285714285714286	0.95296	58.895087	4.432826	4.703965	97.401903	86.145916	11.87961	8.313761	0.41695	0.013332	0.000469	0.018431	0.001382	30.315385	1.921026	0.000296281368821293	0.186886	0.200135	28.676009000000004	63.385321	3.465751	4.703965	97.401903	42.901216	1.545152	4.703965	97.401903	70.398724	28.430491	4.703965	97.401903	57.61904761904762	24	153	0.153298
clean_E0327.phy-out.fas	368	53.6036036036036	62.16216216216216	222	47.2972972972973	0.914476	57.570142	9.638765	8.552438	7.469874000000001	78.220839	4.669407	20.654762	0.43824	0.024799	0.001215	0.03153	0.003078	46.367123	1.648823	0.000152429347826087	0.127998	2.906581	23.134228	64.83379000000001	1.216752	8.552438	7.469874000000001	49.023624	3.745906	8.552438	7.469874000000001	58.853011	69.659284	8.552438	7.469874000000001	37.83783783783784	19	170	0.346357
clean_E0328.phy-out.fas	353	55.39906103286385	65.72769953051643	213	46.478873239436616	0.97997	52.230527	8.672524000000001	2.002953	9.998172	84.748933	5.9917620000000005	16.010870999999998	0.465046	0.021274	0.001495	0.024264	0.002	47.00571400000001	1.835905	0.00016286402266289	0.123624	2.397098	26.754024	63.45279	5.682832	2.002953	9.998172	33.653698	1.986304	2.002953	9.998172	59.58509399999999	48.938385	2.002953	9.998172	34.27230046948357	22	173	0.345588
clean_E0329.phy-out.fas	377	55.23809523809524	62.857142857142854	210	82.85714285714286	0.998825	57.48558000000001	5.430322	0.117469	0.6429159999999999	88.759671	4.11338	14.799402	0.472691	0.018705	0.001312	0.0207	0.001254	41.705882	1.816958	0.00011294694960212199	0.090082	5.02072	33.994097	60.331589	2.593836	0.117469	0.6429159999999999	37.545418	1.454102	0.117469	0.6429159999999999	74.58041300000002	37.547871	0.117469	0.6429159999999999	37.142857142857146	16	143	0.2977
clean_E0331.phy-out.fas	360	67.12962962962963	72.22222222222223	216	54.166666666666664	0.965741	52.826976	9.991294	3.425926	4.801575	80.85326500000002	5.312874	24.526318	0.426778	0.02932	0.0026850000000000003	0.039053	0.004372	47.893557	1.741974	0.000170877777777778	0.14414100000000002	4.2938519999999984	25.247845	59.489368000000006	7.336285	3.425926	4.801575	30.225264000000006	2.838442	3.425926	4.801575	68.766295	57.00673199999999	3.425926	4.801575	27.77777777777778	11	187	0.407438
clean_E0334.phy-out.fas	344	39.523809523809526	47.142857142857146	210	60.0	0.99348	55.24258199999999	4.727176	0.651993	7.278788	90.191329	4.4524230000000005	13.307781	0.455787	0.017787	0.000948	0.021053	0.00131	41.668622	1.7309009999999998	0.000126279069767442	0.095308	2.337895	30.597145	53.832102	0.963434	0.651993	7.278788	44.079134	0.452876	0.651993	7.278788	67.816512	38.973842	0.651993	7.278788	52.857142857142854	16	126	0.235785
clean_E0336.phy-out.fas	362	43.1924882629108	46.948356807511736	213	74.64788732394366	0.970936	51.291419	10.981981	2.906389	1.151437	85.27371	4.356436	18.606446	0.465003	0.0241	0.001324	0.027498	0.002941	44.122563	1.790795	0.000147638121546961	0.114935	5.162887	34.667873	64.936564	2.2080610000000003	2.906389	1.151437	26.056326	1.348277	2.906389	1.151437	62.881366	80.80817900000002	2.906389	1.151437	53.051643192488264	8	123	0.30750700000000003
clean_E0338.phy-out.fas	330	43.47826086956522	48.792270531400966	207	28.985507246376812	0.985507	58.053992	8.081252000000001	1.449275	23.544899	89.524406	6.459989	10.90586	0.461754	0.0154	0.000642	0.017787999999999998	0.0012369999999999998	30.966361	1.848183	0.00018339696969697	0.13106800000000002	0.6178560000000001	33.585061	61.015448	1.991872	1.449275	23.544899	34.486216	1.021085	1.449275	23.544899	78.660311	63.683319	1.449275	23.544899	51.207729468599034	11	154	0.20531300000000002
clean_E0339.phy-out.fas	269	50.490196078431374	59.80392156862745	204	27.941176470588236	0.955664	57.105459	9.332517	4.433632	89.054677	77.945066	11.34401	14.294802	0.5060600000000001	0.027196	0.001759	0.026248	0.002526	47.496241	1.731689	0.000331921933085502	0.17643599999999998	0.908802	23.004833	54.022985	5.740014	4.433632	89.054677	46.522111	4.802009	4.433632	89.054677	70.771279	59.675783	4.433632	89.054677	40.19607843137255	19	169	0.387207
clean_E0340.phy-out.fas	322	34.50292397660819	39.76608187134503	171	40.35087719298246	0.987905	54.049573	9.526802	1.209546	18.284505	88.779061	6.184288	15.318576	0.453836	0.021793	0.000902	0.025983	0.002218	34.739812	1.6552919999999998	0.000194875776397516	0.138266	1.726602	33.051837	52.465596	1.142212	1.209546	18.284505	43.772589	0.666647	1.209546	18.284505	65.910533	83.84231199999998	1.209546	18.284505	60.23391812865497	9	107	0.23250700000000002
clean_E0341.phy-out.fas	257	48.82629107981221	55.86854460093897	213	28.169014084507044	0.934948	57.179848	8.454217	6.505179	73.356526	79.916933	9.922065	15.072153	0.402602	0.02389	0.001218	0.035035000000000004	0.003104	37.854331	1.587793	0.000319696498054475	0.204077	0.379742	29.091669	44.090484	5.164219	6.505179	73.356526	48.945088	1.88545	6.505179	73.356526	78.50397199999998	51.873911	6.505179	73.356526	44.13145539906103	15	172	0.281537
clean_E0343.phy-out.fas	314	60.833333333333336	67.5	240	30.0	0.826274	53.371517	7.236125	17.372611	40.60872	67.618409	7.920614	17.466016	0.464635	0.026094	0.0017989999999999996	0.029779000000000007	0.002437	50.472669	1.647585	0.000199751592356688	0.134992	2.011072	27.663698	50.382705	9.444244	17.372611	40.60872	57.078644	6.8980679999999985	17.372611	40.60872	52.65320300000001	32.722355	17.372611	40.60872	32.5	16	203	0.369397
clean_E0344.phy-out.fas	346	39.61352657004831	45.410628019323674	207	49.27536231884058	0.991706	56.168471	4.608518	0.829354	13.641597	91.327489	5.587808	12.143758	0.446411	0.015805	0.000726	0.019430000000000003	0.001859	32.580175	2.042625	0.00012384682080924899	0.09599	2.7452330000000003	45.794922	51.010159	1.601107	0.829354	13.641597	40.26938	1.875939	0.829354	13.641597	77.22587299999998	31.147871	0.829354	13.641597	54.589371980676326	12	117	0.198924
clean_E0345.phy-out.fas	349	35.714285714285715	42.38095238095238	210	17.142857142857142	0.986451	56.36366	6.854612	1.354892	28.085102000000006	89.25081899999998	7.328494999999998	16.544589000000002	0.470595	0.022502	0.00113	0.025097	0.002238	36.147399	1.72462	0.00016167335243553001	0.119899	1.24916	31.719732	57.173361	1.53125	1.354892	28.085102000000006	35.80990999999999	0.295028	1.354892	28.085102000000006	76.107709	56.921207	1.354892	28.085102000000006	57.61904761904762	14	140	0.215815
clean_E0347.phy-out.fas	361	57.142857142857146	63.80952380952381	210	68.57142857142857	0.995845	54.482188	5.963118	0.415512	2.769047	88.608172	4.333356	14.913170999999998	0.477447	0.019889	0.001014	0.021587	0.00122	45.100559	1.611215	0.000131293628808864	0.099272	3.168451	28.601605	53.61902900000001	2.905114	0.415512	2.769047	33.459859	2.651206	0.415512	2.769047	76.367676	36.703627	0.415512	2.769047	36.19047619047619	14	154	0.291101
clean_E0352.phy-out.fas	336	86.66666666666667	91.9047619047619	210	74.28571428571429	0.994133	51.585913	7.974639999999999	0.586735	2.871285	81.441703	6.662444	11.394982	0.44845	0.015346	0.000839	0.018705	0.002001	54.63964	2.214684	0.000174104166666667	0.130447	1.945236	28.925352	58.63562099999999	10.500438	0.586735	2.871285	27.137755	7.197313	0.586735	2.871285	68.984362	41.569729	0.586735	2.871285	8.095238095238095	11	199	0.482311
clean_E0353.phy-out.fas	349	52.857142857142854	56.19047619047619	210	57.142857142857146	0.990749	55.531214	6.2069	0.925092	11.597762	88.17636	5.436689	12.845069	0.4304520000000001	0.01598	0.000534	0.020962	0.001413	39.011561	1.694082	0.00014920343839541498	0.120971	1.611559	25.713398	52.249427	5.147551	0.925092	11.597762	30.090159000000003	2.277426	0.925092	11.597762	84.25405699999997	35.47467899999999	0.925092	11.597762	43.80952380952381	7	143	0.269627
clean_E0354.phy-out.fas	362	68.54460093896714	73.2394366197183	213	26.760563380281692	0.951054	55.766946	8.103182	4.894561	57.546272	80.964385	9.706424	17.653334	0.463591	0.022796	0.001259	0.026159	0.0022960000000000003	41.593315	1.723198	0.00019658011049723798	0.153502	1.16686	33.88475	57.74795200000001	5.957612	4.894561	57.546272	31.183921	3.744435	4.894561	57.546272	78.368966	48.57759	4.894561	57.546272	26.760563380281692	10	183	0.344395
clean_E0355.phy-out.fas	363	50.0	55.23809523809524	210	24.285714285714285	0.988784	56.529597	6.06838	1.121606	20.550455	89.143744	6.488107	13.564568	0.445726	0.016794999999999997	0.000644	0.020712	0.001887	40.177778	1.899409	0.00014165840220385704	0.115367	1.102428	30.153143	57.211082	1.421369	1.121606	20.550455	40.357277	1.750472	1.121606	20.550455	72.020431	46.109636	1.121606	20.550455	44.76190476190476	11	149	0.234085
clean_E0357.phy-out.fas	363	38.095238095238095	44.285714285714285	210	41.42857142857143	0.986147	53.538229	6.1134	1.385281	20.930582	88.63024300000002	6.3651019999999985	15.398632999999998	0.446771	0.01911	0.001564	0.023468	0.002034	35.805556	1.993125	0.000154104683195592	0.12521	1.802675	42.025458	54.813746	1.213227	1.385281	20.930582	33.975005	1.0154729999999998	1.385281	20.930582	71.825936	50.978594	1.385281	20.930582	55.714285714285715	13	131	0.22928099999999998
clean_E0359.phy-out.fas	344	37.55868544600939	42.72300469483568	213	12.67605633802817	0.941779	57.007694	8.217007	5.822142	163.035406	80.979191	14.84599	18.87035	0.41123	0.022757	0.001327	0.032297	0.002989	37.545455	1.6955	0.000308127906976744	0.257754	0.212554	24.630351	68.561686	2.987577	5.822142	163.035406	33.969211	0.754743	5.822142	163.035406	68.492184	63.293946	5.822142	163.035406	57.27699530516432	11	154	0.238432
clean_E0363.phy-out.fas	336	51.690821256038646	58.93719806763285	207	55.072463768115945	0.99064	60.68765500000001	7.844686	0.93599	10.902351	87.649503	5.657952	19.03406	0.46749	0.026721	0.002049	0.030166	0.003136	41.15015	1.79018	0.00016878571428571398	0.121312	2.890966	31.283433	69.90915	8.784744	0.93599	10.902351	37.030652	2.083764	0.93599	10.902351	75.12147	56.03526899999999	0.93599	10.902351	41.06280193236715	15	159	0.285575
clean_E0364.phy-out.fas	341	41.53846153846154	47.69230769230769	195	18.46153846153846	0.948522	56.524726	3.097882	5.147755	27.199214	87.195481	6.757262	6.096992	0.5222	0.00942	0.000595	0.008543	0.000343	28.369822	2.409138	0.000142612903225806	0.093127	1.141763	53.302044	54.41791600000001	3.009455	5.147755	27.199214	37.250624	1.586266	5.147755	27.199214	77.905637	18.059321	5.147755	27.199214	52.30769230769231	12	128	0.176183
clean_E0366.phy-out.fas	279	56.666666666666664	69.52380952380952	210	5.714285714285714	0.959959	58.933419	4.766687	4.004096	89.224473	83.206823	12.199974	7.570467	0.442009	0.012124	0.000609	0.015141	0.000901	42.677536	2.016885	0.00026735842293906803	0.168759	0.458861	33.33639	56.541991	12.052972	4.004096	89.224473	48.325613	4.3984	4.004096	89.224473	71.932651	18.284693	4.004096	89.224473	30.476190476190474	27	190	0.280715
clean_E0367.phy-out.fas	245	49.76525821596244	59.624413145539904	213	8.450704225352112	0.96499	51.331607	3.417841	3.501006	77.066416	84.43457	11.157973	11.765595	0.358602	0.017435	0.00099	0.030802	0.004013	36.38843	2.090405	0.000269697959183673	0.18426	0.509648	28.214173	63.580912	3.112808	3.501006	77.066416	36.529597	1.127744	3.501006	77.066416	53.884313	27.482539000000006	3.501006	77.066416	40.375586854460096	21	180	0.257975
clean_E0374.phy-out.fas	330	45.539906103286384	53.990610328638496	213	42.25352112676056	0.988519	56.628484	7.404314	1.148101	17.894145	89.949333	7.119688000000001	10.697018	0.48585	0.015893	0.000902	0.016666	0.001576	37.422018	2.162044	0.00016984848484848501	0.115365	1.905134	42.542769	51.614444	3.584087	1.148101	17.894145	43.779499	2.303857	1.148101	17.894145	74.49150999999998	46.405551	1.148101	17.894145	46.009389671361504	18	170	0.214054
clean_E0375.phy-out.fas	336	46.666666666666664	46.666666666666664	120	27.5	0.996429	51.079298	6.6823169999999985	0.357143	9.1258	90.210895	5.495764	12.040119	0.459993	0.016632	0.001008	0.01935	0.00137	25.45045	1.916475	0.000145389880952381	0.106199	2.267894	40.898194	55.30039300000001	4.211918	0.357143	9.1258	37.620372	1.173608	0.357143	9.1258	60.317129	51.835349	0.357143	9.1258	53.333333333333336	0	76	0.24155500000000002
clean_E0376.phy-out.fas	202	49.76525821596244	61.971830985915496	213	30.985915492957748	0.95684	57.021734	3.935969	4.315995	81.364289	83.398746	11.139203	9.609564	0.400059	0.019319	0.001087	0.02854	0.003027	38.41206	1.903296	0.000370019801980198	0.186832	0.528752	34.595521000000005	47.214822	9.001697	4.315995	81.364289	42.159543	1.563995	4.315995	81.364289	81.69000799999998	28.181419	4.315995	81.364289	38.028169014084504	26	180	0.249719
clean_E0377.phy-out.fas	265	49.509803921568626	57.84313725490196	204	25.0	0.911432	57.225364	8.166344	8.856826	159.88603700000004	76.135677	13.133949	10.820867	0.406364	0.016783000000000003	0.000625	0.02424	0.002161	34.664122	1.827756	0.000415660377358491	0.271062	0.19206	26.671145000000006	55.67535400000001	5.990542	8.856826	159.88603700000004	32.655088	2.5630040000000003	8.856826	159.88603700000004	83.34022399999998	49.470643	8.856826	159.88603700000004	42.15686274509804	17	168	0.287314
clean_E0378.phy-out.fas	366	61.904761904761905	70.95238095238095	210	65.71428571428571	0.96854	53.29957099999999	6.4592160000000005	3.14598	4.747209	82.87749699999998	5.567617	17.57631	0.456073	0.022083	0.001158	0.026121	0.002207	49.592287	1.703079	0.000147568306010929	0.118424	3.315269	26.665889	60.060475	6.384825	3.14598	4.747209	40.540036	1.7063009999999998	3.14598	4.747209	59.298201	53.386334	3.14598	4.747209	29.047619047619047	19	173	0.37890799999999997
clean_E0379.phy-out.fas	212	44.13145539906103	48.82629107981221	213	46.478873239436616	0.949907	58.893711	7.875328	5.009301	112.3707	82.54854499999998	13.122724	11.272598	0.410864	0.02216	0.0023190000000000003	0.031326	0.00315	33.937799	1.959298	0.000408599056603774	0.210831	0.667131	39.54515	66.492019	4.044918	5.009301	112.3707	34.535053000000005	2.399403	5.009301	112.3707	75.654061	53.85051899999999	5.009301	112.3707	51.17370892018779	10	163	0.23081
clean_E0383.phy-out.fas	341	40.74074074074074	47.08994708994709	189	57.142857142857146	0.992878	52.483943	5.127947	0.712191	8.746846000000001	90.090222	4.988678	15.381465	0.4574720000000001	0.020818	0.000968	0.024472	0.002055	37.52071	1.718158	0.000129718475073314	0.096692	2.5845290000000003	31.840973	61.68361700000001	3.488858	0.712191	8.746846000000001	26.659334	0.718795	0.712191	8.746846000000001	69.10888	38.590306	0.712191	8.746846000000001	52.91005291005291	12	129	0.22569499999999998
clean_E0384.phy-out.fas	359	43.1924882629108	48.82629107981221	213	30.985915492957748	0.977912	58.46776	8.793842	2.208796	15.161031	89.590515	5.885809	12.506389	0.405916	0.01426	0.000454	0.020696	0.00149	33.620787	1.792666	0.00015191364902506998	0.134355	1.258258	30.438841	55.758496	1.050109	2.208796	15.161031	48.737686	0.6697390000000001	2.208796	15.161031	70.907099	69.740229	2.208796	15.161031	51.17370892018779	12	153	0.203236
clean_E0385.phy-out.fas	362	51.64319248826291	55.39906103286385	213	7.042253521126761	0.990079	52.391254	7.592792999999999	0.992141	21.768165	87.394487	7.033438	14.50678	0.461552	0.018651	0.00092	0.021578	0.001633	42.584958	1.777177	0.000163127071823204	0.127942	1.478947	30.681176	58.876164	3.637472	0.992141	21.768165	33.49279600000001	2.082476	0.992141	21.768165	64.804804	47.646287	0.992141	21.768165	44.60093896713615	8	154	0.291608
clean_E0393.phy-out.fas	351	42.51207729468599	47.82608695652174	207	69.56521739130434	0.98943	58.046187	7.568047999999999	1.057021	15.802729	89.472256	5.839314	13.531895	0.477886	0.018582	0.0008820000000000002	0.020129	0.001917	36.178161	1.933067	0.000172797720797721	0.126917	2.012486	37.894981	59.551098	1.614833	1.057021	15.802729	33.611061	1.222227	1.057021	15.802729	80.976403	56.605947	1.057021	15.802729	52.17391304347826	11	131	0.229528
clean_E0395.phy-out.fas	284	43.1924882629108	50.70422535211268	213	4.225352112676056	0.963896	57.318654	7.881599	3.610395	76.460369	83.45529	10.581892	21.585828	0.460343	0.035363	0.002957	0.041017000000000005	0.003704	41.427046	1.511509	0.000274028169014085	0.169057	0.407191	24.859276	58.082137	1.810301	3.610395	76.460369	33.357684000000006	2.434924	3.610395	76.460369	80.51614000000002	67.530491	3.610395	76.460369	49.29577464788732	16	176	0.271435
clean_E0399.phy-out.fas	264	45.539906103286384	53.521126760563384	213	25.35211267605634	0.98042	60.59735799999999	7.425234	1.95796	37.161544	86.850985	8.786798	23.531473	0.428515	0.038634	0.003946	0.050939	0.012356	32.555556	2.019962	0.00022684848484848507	0.139757	2.621876	35.254907	58.227639	3.200758	1.95796	37.161544	47.657328	2.785067	1.95796	37.161544	75.907106	50.728123	1.95796	37.161544	46.478873239436616	17	163	0.252187
clean_E0403.phy-out.fas	333	49.29577464788732	56.33802816901409	213	23.943661971830984	0.98765	54.707934	5.232643	1.235038	19.765346	86.797412	6.770453999999999	17.776652	0.428468	0.023081	0.0015	0.03051	0.002558	41.539394	1.685531	0.00015473873873873899	0.120261	2.076584	28.263909	56.04318000000001	4.482929	1.235038	19.765346	37.414235	1.672549	1.235038	19.765346	70.666386	35.844349	1.235038	19.765346	43.66197183098591	15	160	0.292317
clean_E0404.phy-out.fas	292	62.38095238095238	67.14285714285714	210	54.285714285714285	0.963405	49.42224	8.993294	3.659491000000001	39.10435800000001	81.164955	8.773763	9.986755	0.477317	0.016493999999999998	0.0007610000000000001	0.017876	0.0009	46.49481	1.6761849999999998	0.000250732876712329	0.153387	1.701291	42.784523	48.503422	6.778424	3.659491000000001	39.10435800000001	32.292436	5.078398	3.659491000000001	39.10435800000001	67.470578	69.55988	3.659491000000001	39.10435800000001	32.857142857142854	10	161	0.364307
clean_E0410.phy-out.fas	347	59.90338164251208	66.18357487922705	207	55.072463768115945	0.950633	54.47103900000001	11.387539	4.936725	4.368988	81.687907	5.034192	16.82994	0.464609	0.022731	0.001214	0.025967	0.002338	45.113372	1.731373	0.000179146974063401	0.133799	3.596824	29.965982	61.558802	3.506153	4.936725	4.368988	34.299096	2.478935	4.936725	4.368988	67.55521999999999	97.562555	4.936725	4.368988	33.81642512077295	13	161	0.363189
clean_E0411.phy-out.fas	351	57.00483091787439	65.70048309178743	207	72.46376811594203	0.996036	51.491733	3.433294	0.396383	4.823378	89.795961	4.396406	8.6298	0.457967	0.011357	0.000304	0.013327	0.000546	42.810345	1.672377	0.00011638176638176599	0.089199	1.640759	26.627354	52.261006	3.427855	0.396383	4.823378	34.896551	1.055285	0.396383	4.823378	67.317684	22.611217	0.396383	4.823378	34.29951690821256	18	159	0.260073
clean_E0412.phy-out.fas	353	64.31924882629107	76.05633802816901	213	69.01408450704226	0.997606	49.9185	11.477426	0.239397	4.665164	87.608824	5.37901	13.757679	0.450628	0.017713	0.001144	0.021411000000000003	0.002221	42.822857	2.097925	0.000173124645892351	0.13561700000000002	3.022565	33.644687	48.891245	4.194098	0.239397	4.665164	27.060675	2.05602	0.239397	4.665164	73.803578	83.677386	0.239397	4.665164	23.943661971830984	25	179	0.318472
clean_E0413.phy-out.fas	331	74.07407407407408	81.48148148148148	216	33.333333333333336	0.984978	48.108254	5.401328	1.502182	19.212949	79.10013199999999	7.235246000000001	16.324776999999994	0.417766	0.020792	0.000964	0.028716	0.002222	51.993902	1.619425	0.000191836858006042	0.15199400000000002	1.841359	22.145009	56.19544200000001	11.008455	1.502182	19.212949	36.150196	6.040477	1.502182	19.212949	51.979122	30.634559000000007	1.502182	19.212949	18.51851851851852	16	199	0.499331
clean_E0415.phy-out.fas	319	34.74178403755869	43.66197183098591	213	39.436619718309856	0.9815	58.2214	3.3504080000000003	1.849971	29.098824	89.713921	7.534300999999999	13.885272	0.497158	0.021845	0.001071	0.021887	0.001329	30.617089	1.5831540000000002	0.00016237617554858898	0.10418800000000003	0.536836	26.511933000000006	57.33675	2.107832	1.849971	29.098824	26.836189	0.932423	1.849971	29.098824	90.489368	27.15023	1.849971	29.098824	56.33802816901409	19	155	0.186155
clean_E0416.phy-out.fas	340	50.46296296296296	57.407407407407405	216	25.0	0.981046	55.383254	4.661827	1.895425	34.783544	86.740341	8.436505	10.413442	0.49331	0.015243	0.000776	0.015519	0.00081	42.673591	1.829487	0.0001544	0.106416	0.746929	33.993967	55.085178000000006	4.534624	1.895425	34.783544	37.440402	1.800391	1.895425	34.783544	73.624183	32.648732	1.895425	34.783544	42.592592592592595	15	176	0.27111399999999997
clean_E0419.phy-out.fas	212	48.095238095238095	54.285714285714285	210	7.142857142857143	0.936725	58.833173	7.0863	6.327493	147.692607	78.090788	14.397165	12.805506	0.474658	0.029082	0.002082	0.031732	0.002229	41.497608	1.525407	0.000480066037735849	0.214415	0.401794	24.212419	53.84176	3.999516	6.327493	147.692607	48.414765	2.464588	6.327493	147.692607	74.24245	44.09480300000001	6.327493	147.692607	45.714285714285715	13	174	0.29416
clean_E0428.phy-out.fas	257	36.574074074074076	46.75925925925926	216	27.77777777777778	0.974384	59.734101	7.101457000000001	2.561608	48.479805	87.547963	9.120957	16.264360999999994	0.484801	0.031043	0.004264	0.032605	0.007201999999999998	35.897638	2.378495	0.000250583657587549	0.132838	0.946621	34.036738	59.766815	1.6880110000000002	2.561608	48.479805	36.93527	2.875366	2.561608	48.479805	82.501918	56.192973	2.561608	48.479805	53.24074074074074	22	163	0.206485
clean_E0430.phy-out.fas	274	43.05555555555556	49.30555555555556	144	37.5	0.987911	60.98999300000001	4.988175	1.208942	19.757542	89.464297	6.222055	15.239314000000002	0.441398	0.024821	0.001286	0.031068	0.003375	30.140221	1.730795	0.00019802189781021896	0.122923	1.331366	26.148172	56.179795	4.586852	1.208942	19.757542	41.55470800000001	1.988676	1.208942	19.757542	85.235475	34.271814	1.208942	19.757542	50.69444444444444	9	105	0.229973
clean_E0433.phy-out.fas	366	65.72769953051643	71.83098591549296	213	47.88732394366197	0.99215	49.758926	4.824212	0.785038	12.197488	84.046302	6.273041	17.27877	0.44608	0.021233	0.001009	0.02615	0.001649	50.548209	1.541451	0.000133213114754098	0.109299	2.2865740000000003	27.106486	65.33434799999999	6.31012	0.785038	12.197488	27.336295	3.092071	0.785038	12.197488	56.606135	30.869151	0.785038	12.197488	28.169014084507044	13	174	0.399086
